customer_id,age,tenure_months,monthly_recharge,data_usage_gb,num_complaints,plan_type,region,avg_call_drops,churned
4613,23,37,562.62,36.46,7,prepaid,east,2,1
4614,30,51,947.93,43.49,6,prepaid,north,0,0
4615,21,57,582.18,31.82,0,prepaid,west,11,0
4616,69,63,475.9,22.3,3,prepaid,south,13,0
4617,22,10,319.84,55.67,0,prepaid,south,13,1
4618,36,57,957.98,10.43,6,prepaid,east,9,1
4619,54,9,193.26,15.53,3,prepaid,north,10,1
4620,51,24,768.91,32.79,1,prepaid,west,11,0
4621,64,39,351.44,24.66,4,prepaid,west,12,1
4622,29,58,420.9,19.74,7,postpaid,west,13,1
4623,54,74,874.7,7.95,7,prepaid,south,12,1
4624,67,12,121.5,5.04,0,prepaid,south,3,1
4625,66,13,801.59,43.35,7,prepaid,west,10,1
4626,23,4,189.4,7.53,2,prepaid,east,10,1
4627,39,76,269.25,25.17,7,postpaid,east,14,1
4628,59,57,507.21,52.7,5,prepaid,east,1,0
4629,59,63,859.44,31.98,1,prepaid,north,3,0
4630,41,74,446.89,17.85,4,prepaid,north,8,1
4631,46,37,342.78,45.61,1,prepaid,north,7,0
4632,24,14,964.13,38.88,5,prepaid,east,11,1
4633,40,38,219.72,48.64,6,postpaid,north,0,1
4634,66,67,649.66,1.63,5,postpaid,north,2,0
4635,21,54,518.11,33.81,7,postpaid,east,7,1
4636,52,47,403.32,35.06,2,postpaid,north,3,0
4637,50,67,150.74,17.39,4,postpaid,west,13,1
4638,54,21,174.38,6.15,3,prepaid,west,8,1
4639,38,19,333.42,59.69,0,prepaid,north,6,0
4640,18,81,885.74,26.97,4,prepaid,east,7,0
4641,29,39,473.31,11.64,5,prepaid,north,7,1
4642,50,8,921.29,38.84,6,prepaid,west,3,0
4643,24,26,248.47,59.91,3,postpaid,north,5,1
4644,38,66,422.53,34.71,6,prepaid,south,1,0
4645,18,31,730.14,38.65,0,prepaid,north,13,0
4646,43,41,421.0,24.41,7,prepaid,north,1,0
4647,35,67,523.98,46.0,2,postpaid,north,5,0
4648,57,23,942.75,14.75,5,prepaid,west,9,0
4649,31,36,240.67,25.82,4,postpaid,east,7,1
4650,31,15,568.33,56.58,2,prepaid,east,1,0
4651,25,62,709.2,36.36,5,postpaid,north,0,0
4652,44,64,890.1,21.19,0,postpaid,north,5,0
4653,59,10,351.11,14.65,1,prepaid,west,11,0
4654,26,7,282.77,25.12,2,postpaid,south,1,1
4655,54,13,655.09,32.56,6,prepaid,north,6,1
4656,46,49,199.86,55.14,1,postpaid,east,8,1
4657,25,69,936.68,19.96,1,prepaid,north,13,0
4658,35,30,924.69,50.24,4,prepaid,north,0,1
4659,22,54,129.06,29.08,2,postpaid,east,10,0
4660,66,64,914.31,54.13,4,prepaid,west,4,0
4661,39,17,423.39,53.9,7,prepaid,south,12,1
4662,56,8,702.81,39.04,3,postpaid,east,9,1
4663,36,70,402.63,26.53,6,postpaid,south,13,1
4664,58,1,776.26,35.17,4,postpaid,south,5,1
4665,46,31,588.71,58.73,2,prepaid,west,10,1
4666,33,80,104.93,19.67,0,prepaid,west,14,0
4667,35,5,928.62,13.47,0,postpaid,north,13,1
4668,21,15,840.64,36.77,4,postpaid,east,14,1
4669,62,81,332.18,21.91,0,prepaid,east,1,0
4670,36,62,261.53,26.04,3,prepaid,west,4,0
4671,29,52,539.41,28.72,5,postpaid,east,0,0
4672,22,75,485.56,51.71,6,prepaid,east,11,1
4673,32,70,884.5,41.08,7,prepaid,north,12,1
4674,20,18,287.07,37.91,5,postpaid,west,4,1
4675,43,15,392.63,36.82,0,postpaid,north,3,1
4676,21,79,265.64,43.32,2,prepaid,west,4,0
4677,36,8,682.31,1.98,6,prepaid,north,8,0
4678,24,36,955.73,38.34,7,postpaid,north,12,1
4679,64,5,839.94,6.04,3,postpaid,north,8,1
4680,64,26,895.36,36.55,2,postpaid,west,0,1
4681,24,47,803.88,38.94,0,prepaid,north,9,0
4682,47,33,699.0,50.29,2,prepaid,north,9,0
4683,27,49,423.04,50.61,1,prepaid,north,9,0
4684,25,27,341.57,13.15,7,postpaid,west,3,1
4685,33,17,323.57,9.01,6,prepaid,north,8,1
4686,51,61,753.44,52.13,4,postpaid,south,1,0
4687,23,16,416.57,56.18,1,postpaid,west,0,1
4688,50,17,707.3,48.69,5,prepaid,north,0,1
4689,56,66,279.91,9.32,7,postpaid,north,11,1
4690,48,46,590.52,2.76,5,prepaid,west,8,0
4691,35,42,370.56,15.09,7,prepaid,west,2,0
4692,37,46,688.45,12.18,4,prepaid,north,11,0
4693,18,6,274.82,54.5,4,postpaid,west,9,1
4694,48,74,128.25,43.06,1,prepaid,east,3,0
4695,49,29,862.94,56.95,3,postpaid,north,13,1
4696,67,76,217.17,19.57,5,prepaid,north,0,0
4697,31,4,328.47,1.47,6,prepaid,west,3,1
4698,37,27,545.6,15.8,5,prepaid,north,5,1
4699,58,16,140.27,5.19,4,prepaid,south,11,1
4700,59,4,490.71,38.94,5,prepaid,west,6,1
4701,68,77,794.42,25.9,0,postpaid,west,2,0
4702,37,34,166.43,29.08,0,postpaid,north,11,0
4703,48,36,582.28,12.05,2,prepaid,south,7,0
4704,36,70,838.39,18.54,4,postpaid,south,10,0
4705,58,42,466.81,19.07,4,prepaid,north,6,1
4706,59,46,156.6,19.82,2,prepaid,north,6,0
4707,32,80,572.23,31.27,1,prepaid,south,13,0
4708,51,17,854.5,43.16,2,prepaid,north,12,1
4709,33,45,759.13,56.79,0,prepaid,west,11,0
4710,41,75,727.21,3.76,0,postpaid,east,14,0
4711,33,71,376.93,37.62,2,prepaid,east,2,0
4712,55,53,764.17,50.57,4,prepaid,south,10,0
4713,59,75,992.04,35.82,2,postpaid,north,8,0
4714,25,0,888.3,39.81,4,prepaid,south,3,0
4715,63,65,844.9,43.01,4,postpaid,east,10,0
4716,42,32,666.88,38.29,1,prepaid,south,12,0
4717,29,5,917.41,30.47,6,prepaid,west,7,1
4718,62,22,911.58,42.33,4,prepaid,east,11,0
4719,65,40,389.95,15.8,1,prepaid,north,0,0
4720,42,17,618.7,54.73,7,prepaid,north,4,0
4721,26,39,191.58,37.8,7,prepaid,north,1,1
4722,30,76,409.47,43.44,6,postpaid,south,4,1
4723,40,18,917.0,52.57,4,postpaid,east,10,1
4724,54,74,472.52,36.92,0,postpaid,north,14,0
4725,35,72,128.52,26.97,5,postpaid,north,10,0
4726,42,59,784.03,43.38,4,prepaid,east,6,0
4727,49,14,697.43,21.67,3,postpaid,south,12,1
4728,55,7,833.88,58.84,2,postpaid,west,14,1
4729,36,14,846.08,26.14,7,prepaid,north,3,1
4730,59,62,346.66,40.47,6,prepaid,north,1,1
4731,58,49,502.38,45.87,0,postpaid,west,11,0
4732,54,13,448.28,54.49,4,postpaid,south,5,1
4733,20,28,666.45,34.52,2,postpaid,south,2,1
4734,36,15,850.61,50.62,4,prepaid,east,10,1
4735,29,57,321.33,20.73,4,postpaid,east,9,1
4736,52,26,729.52,16.27,6,postpaid,east,13,1
4737,46,76,937.44,14.62,2,prepaid,west,14,0
4738,61,2,274.12,42.79,7,prepaid,north,12,1
4739,24,75,779.99,53.57,3,postpaid,west,8,0
4740,69,20,152.71,30.24,1,postpaid,north,12,1
4741,60,83,837.57,51.26,0,prepaid,south,4,0
4742,42,6,115.24,13.58,7,postpaid,south,6,1
4743,25,79,832.34,34.41,4,postpaid,south,3,0
4744,23,82,982.78,46.73,0,prepaid,north,12,0
4745,43,41,877.55,2.42,2,prepaid,north,8,0
4746,48,36,342.0,12.59,6,prepaid,north,8,1
4747,49,21,328.3,11.08,0,prepaid,north,4,0
4748,35,56,997.22,18.53,6,postpaid,north,11,1
4749,30,62,371.57,51.86,1,postpaid,south,6,0
4750,68,48,859.4,36.25,7,postpaid,west,9,0
4751,52,51,113.76,48.92,5,prepaid,east,3,1
4752,26,26,613.52,36.06,5,prepaid,north,8,1
4753,65,10,493.12,31.26,4,postpaid,south,5,1
4754,42,60,370.81,20.08,5,prepaid,north,1,0
4755,55,6,910.6,4.48,1,prepaid,south,14,1
4756,52,16,967.06,13.22,7,postpaid,south,0,1
4757,62,62,266.07,58.85,2,postpaid,north,8,1
4758,35,0,238.37,37.88,5,postpaid,east,4,1
4759,27,57,733.91,23.55,3,postpaid,north,4,0
4760,32,69,947.8,30.1,2,postpaid,west,2,0
4761,51,83,324.51,16.23,0,prepaid,east,5,0
4762,18,74,474.27,9.31,6,prepaid,east,11,1
4763,54,63,992.51,32.44,7,postpaid,east,8,0
4764,42,58,431.44,51.27,6,postpaid,north,7,1
4765,18,79,189.5,57.62,2,postpaid,west,2,0
4766,18,74,346.26,49.21,5,prepaid,west,14,0
4767,42,70,354.57,41.03,5,postpaid,south,14,1
4768,53,79,107.88,14.55,5,prepaid,south,6,0
4769,30,25,415.85,11.58,2,postpaid,east,0,1
4770,60,30,930.0,20.64,1,prepaid,east,1,0
4771,54,23,271.2,20.99,6,prepaid,south,3,1
4772,54,14,434.27,47.26,7,prepaid,north,0,1
4773,22,42,716.08,21.76,6,prepaid,south,8,1
4774,66,83,468.88,27.08,2,prepaid,east,14,1
4775,65,19,109.73,21.58,5,prepaid,west,0,1
4776,44,56,141.39,10.4,3,prepaid,north,5,0
4777,43,68,399.03,14.46,0,prepaid,north,14,0
4778,52,77,861.0,58.77,7,postpaid,west,9,0
4779,35,60,440.64,40.07,4,prepaid,north,9,0
4780,68,42,929.67,50.96,5,postpaid,north,14,0
4781,53,8,269.95,11.04,6,prepaid,east,10,1
4782,52,47,817.89,40.32,3,prepaid,north,11,0
4783,32,70,803.33,22.46,0,postpaid,east,10,0
4784,52,27,167.96,22.1,0,prepaid,south,2,1
4785,28,81,228.15,26.0,7,prepaid,west,7,0
4786,31,55,925.83,50.59,0,postpaid,east,6,0
4787,52,77,978.34,29.26,4,prepaid,west,11,0
4788,43,71,832.15,47.87,4,postpaid,west,3,0
4789,69,78,593.0,29.04,6,prepaid,east,6,1
4790,44,2,530.45,36.02,4,prepaid,north,11,1
4791,66,0,795.25,47.09,5,prepaid,north,10,1
4792,49,14,648.23,20.1,3,postpaid,south,9,1
4793,61,23,740.32,18.45,3,postpaid,east,10,1
4794,34,65,387.82,3.97,7,prepaid,east,1,1
4795,38,52,112.9,6.69,0,postpaid,west,8,0
4796,43,29,561.79,43.77,5,prepaid,north,9,0
4797,27,15,430.46,9.53,7,prepaid,south,8,1
4798,68,59,197.6,44.6,4,prepaid,east,1,0
4799,60,79,548.67,48.35,4,prepaid,north,0,0
4800,38,64,277.19,18.88,0,postpaid,north,7,1
4801,64,76,910.02,52.83,3,prepaid,south,1,0
4802,37,25,276.39,9.94,3,postpaid,east,5,1
4803,63,19,853.78,42.28,7,postpaid,south,12,1
4804,52,27,328.52,29.76,1,prepaid,north,14,0
4805,42,16,277.95,30.94,4,prepaid,north,7,1
4806,44,70,140.0,40.6,6,prepaid,south,1,0
4807,42,82,505.66,30.96,1,prepaid,east,10,0
4808,23,28,690.0,50.05,4,postpaid,east,11,1
4809,58,11,830.25,54.28,2,prepaid,north,4,0
4810,40,7,588.6,48.0,3,postpaid,east,12,1
4811,32,39,457.09,35.68,0,prepaid,north,12,0
4812,57,76,984.87,17.32,5,postpaid,north,3,0
4813,22,66,401.95,54.67,0,postpaid,north,2,0
4814,47,7,358.42,11.01,6,postpaid,west,4,1
4815,68,21,992.42,31.18,4,postpaid,south,3,0
4816,66,21,433.24,41.64,3,postpaid,west,10,1
4817,65,44,732.79,5.96,6,prepaid,south,0,0
4818,42,17,393.08,44.3,3,postpaid,south,11,0
4819,24,21,935.75,28.33,2,prepaid,south,13,0
4820,59,73,213.37,57.9,0,prepaid,south,9,0
4821,30,26,182.01,54.42,5,prepaid,east,2,0
4822,34,70,843.19,23.98,0,prepaid,north,5,0
4823,68,51,743.58,5.86,4,prepaid,east,8,1
4824,51,19,921.58,41.37,3,prepaid,west,0,0
4825,43,47,808.59,37.93,7,prepaid,south,13,1
4826,38,5,718.64,52.3,7,prepaid,west,12,1
4827,69,32,454.21,6.52,1,prepaid,north,4,0
4828,37,27,600.56,7.31,3,postpaid,west,6,1
4829,48,29,889.28,13.82,7,prepaid,west,6,1
4830,42,82,685.31,28.06,6,prepaid,north,12,0
4831,63,25,462.64,42.55,3,prepaid,west,7,0
4832,64,8,984.74,8.08,6,prepaid,south,0,1
4833,46,8,862.83,12.96,3,prepaid,west,6,1
4834,41,54,918.53,36.03,0,postpaid,north,5,0
4835,51,75,518.42,40.84,6,prepaid,north,3,0
4836,60,65,886.25,1.47,4,postpaid,north,2,0
4837,60,58,414.33,54.26,4,postpaid,north,5,0
4838,34,10,413.99,4.28,6,prepaid,north,4,1
4839,54,47,452.73,28.15,1,prepaid,south,0,0
4840,42,70,992.62,41.87,2,prepaid,north,8,0
4841,23,27,411.38,25.61,2,postpaid,east,10,1
4842,38,27,684.25,10.55,2,prepaid,west,4,0
4843,49,59,583.45,49.38,4,prepaid,south,4,0
4844,57,82,326.43,7.88,6,prepaid,east,5,0
4845,47,57,655.16,52.6,7,postpaid,east,8,1
4846,50,44,383.32,42.21,4,prepaid,east,11,1
4847,26,83,326.56,22.23,2,prepaid,north,6,0
4848,59,37,814.76,59.95,6,prepaid,north,4,1
4849,60,60,935.5,30.67,6,postpaid,north,4,1
4850,46,13,865.08,18.12,5,prepaid,south,7,1
4851,30,0,505.5,38.19,7,prepaid,north,12,1
4852,48,59,99.7,24.05,0,prepaid,east,10,0
4853,28,27,711.53,1.4,6,postpaid,east,4,1
4854,67,34,933.12,47.57,3,prepaid,west,14,0
4855,43,18,972.22,39.84,0,prepaid,east,12,0
4856,18,82,965.36,26.73,6,prepaid,north,2,0
4857,26,4,184.09,3.84,7,prepaid,north,4,1
4858,34,59,811.93,16.28,1,postpaid,south,4,0
4859,40,17,856.07,18.68,7,postpaid,north,9,1
4860,21,75,861.29,19.98,6,prepaid,east,1,0
4861,52,25,350.75,29.97,6,prepaid,north,7,1
4862,64,54,920.73,8.51,0,postpaid,north,11,0
4863,61,11,976.36,20.87,7,postpaid,west,9,1
4864,39,61,995.93,52.0,3,postpaid,south,3,0
4865,65,31,755.01,17.49,5,postpaid,south,13,1
4866,18,22,661.6,14.87,2,postpaid,north,11,1
4867,45,39,110.04,10.41,1,prepaid,east,9,0
4868,42,75,768.76,4.76,0,postpaid,north,2,0
4869,23,52,577.75,51.36,6,prepaid,north,9,1
4870,53,23,777.77,21.43,0,prepaid,south,10,0
4871,35,33,555.67,3.77,5,prepaid,east,10,1
4872,27,34,440.66,17.83,1,prepaid,north,12,1
4873,40,22,903.95,59.06,3,prepaid,north,13,0
4874,33,80,918.28,33.19,1,postpaid,south,13,0
4875,46,36,258.05,26.91,2,prepaid,east,0,1
4876,38,16,979.69,5.6,2,prepaid,south,11,1
4877,53,18,276.81,5.46,1,prepaid,north,7,1
4878,61,1,236.72,4.7,2,postpaid,south,7,1
4879,47,16,133.9,27.16,4,prepaid,south,0,1
4880,25,30,583.89,41.13,4,prepaid,west,4,1
4881,31,78,520.87,7.28,2,prepaid,east,13,0
4882,67,13,468.54,51.47,5,postpaid,south,4,1
4883,20,40,860.02,48.45,6,prepaid,east,5,1
4884,48,69,249.5,34.49,6,postpaid,east,12,1
4885,45,71,648.06,11.35,3,postpaid,north,2,0
4886,45,49,182.07,33.63,6,prepaid,west,9,1
4887,53,42,628.62,6.92,1,postpaid,west,3,0
4888,19,1,361.16,8.99,2,prepaid,north,8,1
4889,31,41,780.66,57.29,4,postpaid,west,12,1
4890,18,33,839.17,6.57,2,postpaid,east,9,1
4891,28,70,922.57,32.19,4,postpaid,west,13,1
4892,30,74,139.65,11.43,0,postpaid,south,4,0
4893,40,18,351.29,57.95,5,prepaid,east,13,1
4894,47,76,478.96,48.17,1,prepaid,north,1,0
4895,54,29,799.4,2.48,6,prepaid,north,11,1
4896,54,28,908.13,43.76,6,postpaid,north,14,1
4897,46,57,600.73,35.32,4,postpaid,west,11,1
4898,19,6,132.24,26.87,1,prepaid,east,13,1
4899,52,0,403.37,41.58,3,prepaid,north,6,1
4900,20,74,125.98,3.51,0,postpaid,south,6,0
4901,65,18,930.41,36.45,6,prepaid,north,7,1
4902,58,9,424.62,43.96,0,prepaid,east,2,0
4903,28,26,191.46,36.63,7,postpaid,south,12,1
4904,54,56,641.73,2.79,6,postpaid,south,1,1
4905,43,62,360.54,39.49,0,postpaid,south,11,0
4906,41,68,642.62,8.63,5,prepaid,south,13,0
4907,54,62,796.76,29.78,4,postpaid,north,9,0
4908,64,17,286.52,17.2,3,prepaid,west,4,0
4909,54,49,477.88,25.75,5,prepaid,west,9,1
4910,27,19,565.3,41.11,0,prepaid,north,5,1
4911,65,48,162.94,57.26,3,postpaid,south,3,0
4912,46,48,796.43,31.17,3,postpaid,west,13,1
4913,62,51,797.93,18.6,0,prepaid,south,4,0
4914,62,51,362.84,36.33,7,prepaid,east,10,1
4915,37,27,569.44,48.64,6,prepaid,west,0,1
4916,51,52,632.21,15.38,1,prepaid,west,13,0
4917,33,72,501.61,23.3,3,prepaid,west,1,0
4918,20,17,180.06,37.42,3,prepaid,south,8,0
4919,25,55,784.2,54.41,1,postpaid,north,6,0
4920,33,65,771.12,25.32,5,prepaid,south,7,0
4921,29,63,566.3,41.03,4,postpaid,south,12,1
4922,47,78,630.36,57.35,7,postpaid,west,10,0
4923,45,76,674.58,22.02,6,prepaid,east,7,1
4924,28,35,471.43,24.03,5,prepaid,east,14,1
4925,24,41,801.03,50.35,5,prepaid,north,6,0
4926,41,43,250.86,39.8,3,prepaid,south,7,0
4927,19,58,306.62,1.43,5,prepaid,north,0,0
4928,55,14,416.11,17.48,0,prepaid,north,14,1
4929,68,35,410.42,35.37,1,prepaid,east,7,1
4930,36,80,803.73,7.01,3,prepaid,east,14,0
4931,37,72,404.21,37.94,6,postpaid,north,8,0
4932,51,69,620.15,3.93,4,prepaid,east,7,0
4933,45,61,837.69,46.74,0,prepaid,north,2,0
4934,52,20,935.54,59.64,5,prepaid,east,8,0
4935,40,13,607.63,55.45,4,prepaid,south,3,0
4936,41,8,208.76,46.79,2,prepaid,east,7,1
4937,31,21,192.29,24.33,2,postpaid,south,12,0
4938,52,58,304.45,9.43,0,prepaid,south,12,0
4939,39,15,524.95,51.53,2,prepaid,west,2,0
4940,46,20,939.12,55.14,7,prepaid,south,14,1
4941,44,48,124.71,10.72,3,postpaid,west,7,1
4942,39,26,917.54,54.88,0,prepaid,north,13,0
4943,36,13,562.67,32.5,3,prepaid,west,5,1
4944,28,65,663.12,57.44,4,prepaid,north,11,0
4945,31,55,762.98,14.91,4,prepaid,east,5,0
4946,55,27,143.51,53.97,6,postpaid,east,8,1
4947,64,14,284.69,40.89,5,postpaid,north,7,1
4948,51,67,981.37,48.94,5,prepaid,east,12,0
4949,52,36,373.18,45.83,5,prepaid,west,2,0
4950,65,5,184.44,40.77,1,postpaid,west,14,1
4951,38,56,562.26,54.54,3,prepaid,north,12,0
4952,22,52,226.47,38.15,3,prepaid,east,3,0
4953,45,27,777.79,57.03,3,postpaid,west,5,0
4954,66,10,623.82,10.53,4,prepaid,east,8,1
4955,26,33,402.5,23.01,7,prepaid,north,5,1
4956,59,68,519.93,10.24,3,postpaid,south,8,1
4957,66,69,197.06,57.12,2,prepaid,north,6,0
4958,20,55,838.16,44.29,4,prepaid,south,12,1
4959,33,32,402.69,17.16,1,postpaid,north,9,1
4960,42,42,393.02,21.34,1,postpaid,north,5,0
4961,18,83,510.14,58.99,3,prepaid,east,4,0
4962,36,44,593.83,18.55,7,postpaid,south,2,1
4963,50,45,355.87,36.99,3,prepaid,south,13,1
4964,69,35,513.15,36.89,2,prepaid,north,6,0
4965,26,15,360.14,44.71,0,prepaid,south,0,0
4966,42,13,462.81,21.13,1,postpaid,south,4,1
4967,38,27,767.04,39.56,6,postpaid,south,14,1
4968,47,69,414.76,26.48,2,postpaid,east,7,0
4969,59,68,959.37,33.05,3,postpaid,east,7,0
4970,25,27,383.83,2.06,3,prepaid,west,12,1
4971,53,79,982.13,26.96,1,postpaid,east,7,0
4972,29,82,551.8,21.77,3,prepaid,north,0,0
4973,50,2,666.14,25.04,4,postpaid,north,3,0
4974,25,57,109.33,20.42,4,postpaid,west,8,0
4975,61,2,276.66,30.43,7,postpaid,north,7,1
4976,32,38,491.99,17.76,5,prepaid,north,1,0
4977,25,31,188.9,53.66,6,postpaid,west,6,1
4978,35,28,191.04,27.01,0,prepaid,west,7,0
4979,53,28,785.63,42.13,4,prepaid,north,7,1
4980,46,80,189.08,11.32,4,postpaid,south,3,0
4981,49,14,864.12,30.71,3,prepaid,west,2,1
4982,57,55,920.64,44.41,3,postpaid,west,9,0
4983,49,69,305.7,14.19,7,prepaid,east,14,1
4984,55,51,434.15,48.15,3,prepaid,south,12,0
4985,53,32,708.92,26.92,4,postpaid,north,5,1
4986,61,58,436.19,15.39,3,postpaid,north,7,0
4987,58,66,991.77,25.66,1,prepaid,east,13,0
4988,59,77,355.07,3.13,3,prepaid,north,1,0
4989,31,6,123.09,51.47,7,prepaid,west,7,1
4990,52,52,667.9,24.88,7,postpaid,west,12,1
4991,20,5,162.15,2.59,6,postpaid,west,1,1
4992,48,37,116.32,13.58,3,prepaid,east,11,1
4993,42,38,224.4,41.93,3,postpaid,north,13,1
4994,62,26,514.35,47.81,2,prepaid,west,2,0
4995,69,62,414.92,26.81,6,postpaid,north,7,1
4996,42,45,160.31,32.34,6,postpaid,south,14,1
4997,34,70,759.52,40.47,2,prepaid,south,0,0
4998,42,64,168.31,33.47,5,prepaid,north,9,1
4999,53,44,766.78,9.8,4,postpaid,south,1,0
5000,61,2,914.18,3.34,7,prepaid,south,14,1
5001,68,51,211.8,21.0,1,postpaid,west,9,1
5002,51,81,768.33,45.37,0,prepaid,south,11,0
5003,69,12,432.54,20.01,3,postpaid,west,6,1
5004,28,57,748.49,5.63,5,postpaid,west,10,1
5005,32,43,873.24,47.08,6,prepaid,north,11,0
5006,32,1,191.65,26.57,7,prepaid,west,6,1
5007,61,77,149.85,31.3,0,prepaid,south,1,0
5008,32,42,462.14,2.66,1,postpaid,south,6,0
5009,29,52,482.77,28.48,3,postpaid,south,8,1
5010,51,8,911.84,2.63,6,postpaid,west,14,1
5011,62,33,565.69,38.82,4,postpaid,east,4,1
5012,26,75,775.84,39.07,7,postpaid,south,9,0
5013,38,21,977.79,20.44,6,prepaid,east,5,1
5014,32,55,876.25,1.98,5,postpaid,north,4,1
5015,62,18,160.53,19.61,1,prepaid,north,0,1
5016,19,49,318.53,37.97,7,prepaid,north,5,1
5017,23,59,578.35,51.09,0,postpaid,west,1,0
5018,66,53,236.75,57.78,6,prepaid,south,6,1
5019,23,49,460.36,28.49,1,prepaid,south,6,0
5020,63,78,379.42,38.61,3,postpaid,east,5,0
5021,41,68,934.14,16.82,6,prepaid,south,7,0
5022,47,83,477.49,44.52,1,postpaid,north,3,0
5023,29,64,665.13,28.1,4,postpaid,north,3,0
5024,45,35,660.24,40.63,4,prepaid,west,8,1
5025,28,5,437.04,31.4,3,postpaid,east,14,1
5026,43,16,684.84,19.82,1,prepaid,east,0,0
5027,68,6,741.28,59.77,7,prepaid,south,9,1
5028,57,0,495.11,32.06,7,postpaid,north,7,1
5029,66,48,951.09,25.39,3,postpaid,east,8,0
5030,36,80,997.5,39.18,5,postpaid,north,5,0
5031,54,68,506.16,7.48,0,prepaid,east,5,0
5032,27,56,131.53,31.67,1,postpaid,south,12,0
5033,24,73,243.92,25.18,5,prepaid,north,5,0
5034,26,65,639.84,19.59,4,postpaid,west,11,0
5035,22,3,855.46,52.93,6,postpaid,east,1,0
5036,69,82,692.84,20.06,0,postpaid,east,13,0
5037,39,54,856.65,8.62,2,prepaid,north,14,0
5038,43,41,131.12,32.36,6,postpaid,east,0,0
5039,36,23,257.18,1.7,5,postpaid,north,6,1
5040,30,45,354.53,7.55,2,prepaid,south,5,1
5041,51,25,990.04,39.62,1,postpaid,north,2,0
5042,37,39,347.48,55.07,6,prepaid,south,4,0
5043,20,50,496.12,34.43,5,postpaid,south,0,1
5044,60,82,973.81,32.38,7,postpaid,north,13,1
5045,62,19,386.65,41.61,2,prepaid,west,10,0
5046,25,37,824.74,32.42,7,prepaid,north,3,0
5047,43,29,308.05,57.07,3,prepaid,north,4,0
5048,29,29,210.32,49.13,5,postpaid,north,11,1
5049,58,17,649.15,38.02,5,prepaid,south,4,1
5050,69,41,840.94,51.1,4,prepaid,south,6,0
5051,19,14,523.72,43.63,1,postpaid,west,13,1
5052,20,27,100.04,43.11,3,prepaid,east,0,1
5053,58,58,542.99,28.16,1,prepaid,east,12,1
5054,24,78,215.08,28.56,2,prepaid,south,13,1
5055,65,71,793.42,41.78,0,prepaid,north,14,0
5056,63,6,644.11,3.61,7,prepaid,east,9,1
5057,28,75,268.05,38.84,5,prepaid,south,4,0
5058,38,59,539.19,48.77,4,prepaid,south,3,0
5059,29,37,984.7,48.67,7,postpaid,north,8,0
5060,58,78,345.46,29.33,0,postpaid,north,8,0
5061,69,58,429.91,5.95,1,prepaid,north,14,1
5062,33,40,754.44,3.83,7,prepaid,south,14,1
5063,31,53,547.65,30.08,1,prepaid,north,10,0
5064,33,23,805.1,48.81,7,postpaid,west,9,1
5065,41,4,292.72,57.75,7,prepaid,west,8,1
5066,52,60,256.63,33.09,7,postpaid,north,5,0
5067,59,20,819.79,17.71,6,postpaid,south,9,1
5068,56,62,216.6,31.84,3,prepaid,west,3,0
5069,59,66,841.16,20.86,2,postpaid,south,9,0
5070,22,10,856.97,51.93,7,postpaid,east,12,1
5071,48,53,846.04,27.1,4,prepaid,west,12,0
5072,38,63,394.14,3.15,7,prepaid,south,0,0
5073,65,78,828.59,37.2,2,postpaid,south,11,0
5074,37,18,126.26,59.09,4,prepaid,south,8,1
5075,34,55,217.38,29.63,7,prepaid,south,2,1
5076,23,64,154.18,6.54,1,postpaid,east,1,0
5077,51,32,840.05,17.94,5,postpaid,south,0,1
5078,48,14,259.47,7.57,4,prepaid,west,1,0
5079,19,0,672.09,14.06,1,prepaid,east,4,1
5080,29,12,231.26,25.79,7,prepaid,north,12,1
5081,67,30,951.69,19.14,2,prepaid,east,2,0
5082,48,23,527.49,1.66,3,prepaid,south,14,1
5083,19,36,237.29,37.86,3,prepaid,south,7,1
5084,55,44,874.98,32.77,4,postpaid,east,12,1
5085,53,40,509.8,45.4,2,postpaid,north,1,0
5086,47,16,687.66,2.24,3,postpaid,north,7,1
5087,22,33,957.66,4.63,6,postpaid,north,6,1
5088,21,38,394.24,55.97,6,prepaid,north,1,0
5089,24,74,553.09,5.13,2,prepaid,east,6,0
5090,21,49,719.15,38.44,5,prepaid,north,14,1
5091,48,28,419.06,23.67,6,prepaid,north,9,1
5092,66,66,698.9,40.0,3,prepaid,west,12,0
5093,44,48,267.4,9.56,5,postpaid,west,8,1
5094,35,24,840.26,9.79,1,prepaid,west,2,0
5095,49,2,607.01,32.1,7,prepaid,east,1,1
5096,35,50,317.59,20.83,1,prepaid,west,1,0
5097,22,24,426.0,2.73,4,prepaid,north,14,1
5098,35,49,267.77,5.36,1,prepaid,north,1,1
5099,41,57,828.53,55.91,3,postpaid,south,2,0
5100,28,0,761.54,24.56,4,prepaid,south,9,1
5101,33,34,692.21,14.67,0,prepaid,east,9,0
5102,59,43,937.18,19.93,6,prepaid,west,0,0
5103,61,75,654.71,38.19,0,prepaid,west,5,0
5104,40,45,460.65,34.18,4,prepaid,south,11,1
5105,26,48,244.95,27.28,1,prepaid,south,8,0
5106,59,24,737.34,20.89,6,postpaid,north,8,1
5107,43,54,739.23,21.04,1,postpaid,west,7,0
5108,29,50,337.45,35.19,1,postpaid,south,8,0
5109,38,47,398.26,15.91,2,postpaid,north,0,1
5110,48,18,715.14,56.39,5,postpaid,west,13,1
